"POSTCODE","Employee_earners","Employee_median_age","Total_income_m","Median_income","Mean_income","Main_income_pct"
2559,147642.8,38,8887.54,54137.8,60107.4,85.94
2560,73821.53519137,19.00008334,4443.794125541,27068.75930819,30053.8082031,42.969529129
2563,147642.8,38,8887.54,54137.8,60107.4,85.94
2564,147642.8,38,8887.54,54137.8,60107.4,85.94
2565,147642.8,38,8887.54,54137.8,60107.4,85.94
2566,147642.8,38,8887.54,54137.8,60107.4,85.94
2567,147642.8,38,8887.54,54137.8,60107.4,85.94
2568,147642.8,38,8887.54,54137.8,60107.4,85.94
2569,147642.8,38,8887.54,54137.8,60107.4,85.94
2570,74889.2444928,18.9786882,4488.044282457,26977.46077419,29951.94222213,42.915016161
2571,72453.22854944,19.07406374,4354.096938627,26900.34409619,29943.86101713,42.678109749
2572,147642.8,38,8887.54,54137.8,60107.4,85.94
2573,147642.8,38,8887.54,54137.8,60107.4,85.94
2574,147642.5785358,37.999943,8887.52666869,54137.7187933,60107.3098389,85.93987109
2575,66364.58672708,42.39999152,3560.379287924,44124.59117508,53582.38928352,68.59998628
2576,66364.6,42.4,3560.38,44124.6,53582.4,68.6
2577,33188.17983212,21.19977392,1780.590906251,22062.86430981,26791.77106395,34.300746064
2578,66364.6,42.4,3560.38,44124.6,53582.4,68.6
2579,45984.034022,21.03025175,2591.4734695,23579.00061375,27904.69193725,35.431655
2580,55801.77419413,20.89948501,3213.636886071,24742.36262635,28758.62525279,36.301155049
2581,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2582,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2583,55796.44476871,20.89896967,3213.283532157,24741.92495545,28758.15018293,36.302310883
2584,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2585,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2586,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2587,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2588,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2590,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2594,37159.8039122867,13.92890762,2139.54582899533,16491.58411292,19166.5810073133,24.2072827973333
2600,243405.2,37.2,17991.22,67066.8,73818,78.82
2601,243405.2,37.2,17991.22,67066.8,73818,78.82
2602,243405.2,37.2,17991.22,67066.8,73818,78.82
2603,243405.2,37.2,17991.22,67066.8,73818,78.82
2604,243405.2,37.2,17991.22,67066.8,73818,78.82
2605,243405.2,37.2,17991.22,67066.8,73818,78.82
2606,243405.2,37.2,17991.22,67066.8,73818,78.82
2607,243405.2,37.2,17991.22,67066.8,73818,78.82
2609,243405.2,37.2,17991.22,67066.8,73818,78.82
2611,81012.7734847533,12.4022040466667,5986.58153474533,22340.11700132,24589.98278334,26.2699669233333
2612,243405.2,37.2,17991.22,67066.8,73818,78.82
2614,243405.2,37.2,17991.22,67066.8,73818,78.82
2615,243393.10276156,37.19815116,17990.325836366,67063.46678004,73814.3312454,78.816082646
2617,243405.2,37.2,17991.22,67066.8,73818,78.82
2618,71689.3520219,20.34564986,4607.486459316,26861.52623508,30723.40356782,37.049577798
2619,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2620,57452.83352295,20.84255773,3358.385381338,24962.34435594,28962.64293751,36.377671939
2621,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2622,55692.04610456,20.90152559,3206.69869686,24729.16885335,28749.09263813,36.2898294
2623,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2624,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2625,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2626,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2627,111614.17767716,41.79999164,6427.978714404,49485.59010288,57518.18849636,72.59998548
2628,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2629,54297.73690802,20.74868256,3105.0887299,24623.58077196,28484.2696996,36.466449184
2630,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2631,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2632,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2633,111614.18883858,41.79999582,6427.979357202,49485.59505144,57518.19424818,72.59999274
2640,18974.42408142,13.59949614,950.506260080667,14939.23496602,16677.3107901533,24.3208758173333
2641,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2642,20688.04026386,13.43460608,1046.32863767067,15100.57107376,16803.1773263133,24.5580356293333
2643,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2644,28470.8658806,20.3979958,1426.28128814,22409.8573746,25016.7266538,36.48287876
2645,28892.96944502,20.35725686,1449.886541038,22449.64450482,25047.75861546,36.541394692
2646,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2647,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2648,28443.63178685,20.3970084,1425.121084455,22412.6401902,25021.33988505,36.487479
2649,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2650,39820.88418155,19.30255915,2061.007158695,23479.70064105,25851.15062565,38.05632413
2651,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2652,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2653,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2655,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2656,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2658,30441.93203855,20.20776015,1536.509011995,22595.64842805,25161.63433665,36.75612633
2659,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2660,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2661,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2663,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2665,41070.06038622,19.42618333,2156.640990661,23575.58968457,26170.05850459,38.033361297
2666,26620.4552750267,12.8722480066667,1379.025880054,15659.1698790133,17245.93047986,25.3676917733333
2668,47914.00906772,20.13250558,2683.659413486,24098.34662982,27944.26151634,37.884248822
2669,47357.14992236,20.07503554,2640.778462418,24055.81241466,27799.90316142,37.896381386
2671,97136,40.4,5468.04,48296.6,56227.6,75.74
2672,47104.61279584,20.15981104,2646.367208424,24116.63109952,28016.22790328,37.910858776
2675,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2678,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2680,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2681,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2700,39822.93797501,19.30236093,2061.122012769,23479.89422991,25851.30161523,38.056608846
2701,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2702,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2703,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2705,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2706,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2707,39796.3286987,19.3049291,2059.63394503,23477.3860617,25849.3453701,38.05292002
2710,56900.19430998,40.79999592,2850.239714976,44815.79551842,50030.39499696,72.959992704
2711,29250.50388575,20.32274975,1469.880901675,22483.34540325,25074.04362225,36.59095945
2712,56895.26675266,40.79646264,2849.992884192,44811.91447014,50026.06236432,72.953674368
2713,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2714,28451.60055395,20.39988555,1425.17602709,22407.6943715,25014.9068554,36.480423465
2715,28451.23997407,20.39991714,1425.155378458,22407.66897251,25014.90254641,36.47993095
2716,56900.04067944,40.79988576,2850.232019328,44815.67451576,50030.25991488,72.959795712
2717,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2720,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2721,97136,40.4,5468.04,48296.6,56227.6,75.74
2722,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2725,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2726,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2727,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2729,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2730,79694.8,38.6,4124.98,46964.4,51706.2,76.12
2731,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2732,28471.0586833,20.3984766,1425.77044102,22403.6525069,25009.7312479,36.4787305
2733,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2734,56900.18861996,40.79999184,2850.239429952,44815.79103684,50030.38999392,72.959985408
2735,29199.35600584,20.34553968,1448.372741296,22256.05555112,24819.69652792,36.4346164
2736,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2737,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2738,56895.5910838,40.7966952,2850.00913056,44812.1699202,50026.3475376,72.95409024
2739,56900.2,40.8,2850.24,44815.8,50030.4,72.96
2745,85962.22742262,19.4863722,5257.598637458,27483.6290451,30557.7501043,41.591226502
2747,85909.69956432,19.4884112,5260.923985872,27516.56519312,30590.56245808,41.614568256
2748,171567.6,39,10508.98,55038,61195.4,83.18
2749,171567.6,39,10508.98,55038,61195.4,83.18
2750,171567.6,39,10508.98,55038,61195.4,83.18
2752,171567.56568648,38.9999922,10508.977898204,55037.9889924,61195.38776092,83.179983364
2753,82104.7710783,19.6923273,5207.31211331,27978.75841065,31927.66251223,40.882235536
2754,83296.7774972,19.6300132,5222.59776204,27829.7965546,31496.75427932,41.111551424
2755,171567.6,39,10508.98,55038,61195.4,83.18
2756,75857.302804,20.018924,5127.1979428,28759.487822,34186.1113524,39.68035968
2757,133309.6,41,10018.38,59819,75025.6,75.82
2758,66715.5977007,20.4968217,5009.96963699,29901.90227385,37490.82173767,37.921696144
2759,171567.6,39,10508.98,55038,61195.4,83.18
2760,86376.35947521,19.4454561,5284.772227841,27507.54032661,30564.10641199,41.705633068
2761,193295.4,37,11619.36,54617.8,59963.6,87.42
2762,193295.4,37,11619.36,54617.8,59963.6,87.42
2763,193295.4,37,11619.36,54617.8,59963.6,87.42
2765,55886.5325878,12.9245775333333,3624.4308323,18889.9675150333,21969.3222308867,27.486035104
2766,193295.4,37,11619.36,54617.8,59963.6,87.42
2767,193295.4,37,11619.36,54617.8,59963.6,87.42
2768,193295.4,37,11619.36,54617.8,59963.6,87.42
2769,193295.4,37,11619.36,54617.8,59963.6,87.42
2770,193295.4,37,11619.36,54617.8,59963.6,87.42
2773,171567.6,39,10508.98,55038,61195.4,83.18
2774,171567.6,39,10508.98,55038,61195.4,83.18
2775,71477.446378,20.5,4920.77741442,28221.5270034,34778.9278458,38.1749977
2776,171567.6,39,10508.98,55038,61195.4,83.18
2777,171567.6,39,10508.98,55038,61195.4,83.18
2778,171567.6,39,10508.98,55038,61195.4,83.18
2779,171567.6,39,10508.98,55038,61195.4,83.18
2780,171567.6,39,10508.98,55038,61195.4,83.18
2782,171567.6,39,10508.98,55038,61195.4,83.18
2783,171567.6,39,10508.98,55038,61195.4,83.18
2784,171567.6,39,10508.98,55038,61195.4,83.18
2785,85775.19942862,19.50016177,5253.907519383,27518.22103123,30597.12597071,41.589140308
2786,53227.3149856667,13.13390852,3332.099040532,18369.65093168,20893.97651162,27.1666383766667
2787,32678.2917770933,13.4612923933333,1842.969130014,16125.98511414,18762.5819549133,25.275899324
2790,48573.33302414,20.19989969,2734.381183351,24148.78302131,28114.15594287,37.870533076
2791,97136,40.4,5468.04,48296.6,56227.6,75.74
2792,97136,40.4,5468.04,48296.6,56227.6,75.74
2793,97136,40.4,5468.04,48296.6,56227.6,75.74
2794,48608.01195352,20.20386904,2736.672890184,24151.5859204,28117.36670216,37.861322296
2795,97136,40.4,5468.04,48296.6,56227.6,75.74
2797,97136,40.4,5468.04,48296.6,56227.6,75.74
2798,97136,40.4,5468.04,48296.6,56227.6,75.74
2799,97136,40.4,5468.04,48296.6,56227.6,75.74
2800,97136,40.4,5468.04,48296.6,56227.6,75.74
2803,111614.2,41.8,6427.98,49485.6,57518.2,72.6
2804,97136,40.4,5468.04,48296.6,56227.6,75.74
2805,97136,40.4,5468.04,48296.6,56227.6,75.74
2806,97136,40.4,5468.04,48296.6,56227.6,75.74
2807,53722.19359367,20.69839559,3075.755616189,24571.58025465,28573.24953461,36.752169891
2808,50166.54602501,20.35457477,2840.007503367,24279.57814395,28256.29585583,37.523310873
2809,97136,40.4,5468.04,48296.6,56227.6,75.74
2810,97136,40.4,5468.04,48296.6,56227.6,75.74
2820,53440.8,39.2,2850.82,47351,53314.2,76.96
2821,53440.8,39.2,2850.82,47351,53314.2,76.96
2823,26766.91572516,19.60127746,1428.196161551,23676.50663848,26660.20145997,38.478701249
2824,53440.8,39.2,2850.82,47351,53314.2,76.96
2825,26812.40898264,19.60252684,1430.921080154,23677.49114992,26663.23474638,38.477431046
2827,53440.8,39.2,2850.82,47351,53314.2,76.96
2828,53440.8,39.2,2850.82,47351,53314.2,76.96
2829,53440.8,39.2,2850.82,47351,53314.2,76.96
2830,53440.8,39.2,2850.82,47351,53314.2,76.96
2831,53440.8,39.2,2850.82,47351,53314.2,76.96
2832,53440.8,39.2,2850.82,47351,53314.2,76.96
2833,27559.3376147,19.6052991,1465.1691473,23617.2151991,26598.1422134,38.4111117
2834,53440.8,39.2,2850.82,47351,53314.2,76.96
2835,53440.8,39.2,2850.82,47351,53314.2,76.96
2836,53440.8,39.2,2850.82,47351,53314.2,76.96
2839,53440.8,39.2,2850.82,47351,53314.2,76.96
2840,53440.8,39.2,2850.82,47351,53314.2,76.96
2842,53440.8,39.2,2850.82,47351,53314.2,76.96
2843,53440.8,39.2,2850.82,47351,53314.2,76.96
2844,97136,40.4,5468.04,48296.6,56227.6,75.74
2845,97136,40.4,5468.04,48296.6,56227.6,75.74
2846,97136,40.4,5468.04,48296.6,56227.6,75.74
2847,97136,40.4,5468.04,48296.6,56227.6,75.74
2848,97136,40.4,5468.04,48296.6,56227.6,75.74
2849,97136,40.4,5468.04,48296.6,56227.6,75.74
2850,32376.7179443467,13.46621548,1822.67927048467,16099.2230281067,18742.9512423267,25.2479280753333
2852,48492.83770172,20.19793582,2729.517989017,24146.67342616,28108.78851499,37.872098583
2864,97136,40.4,5468.04,48296.6,56227.6,75.74
2865,97136,40.4,5468.04,48296.6,56227.6,75.74
2866,46890.26162272,20.15392432,2633.528173992,24111.99236416,28001.93592824,37.916843608
2867,46268.72361984,20.13685504,2596.299789824,24098.54177152,27960.49456128,37.934197376
2868,27586.67044856,19.62379036,1477.297171666,23694.24680368,26714.85902902,38.455813134
2869,43733.08679432,20.06721892,2444.422251502,24043.66850896,27791.42966794,38.004994098
2870,97136,40.4,5468.04,48296.6,56227.6,75.74
2871,97136,40.4,5468.04,48296.6,56227.6,75.74
2873,97136,40.4,5468.04,48296.6,56227.6,75.74
2874,97136,40.4,5468.04,48296.6,56227.6,75.74
2875,97136,40.4,5468.04,48296.6,56227.6,75.74
2876,97136,40.4,5468.04,48296.6,56227.6,75.74
2877,47098.87780084,20.15965354,2646.023698299,24116.50698952,28015.84551953,37.911018901
2878,26979.36514896,19.71977344,1425.366582128,23485.71898432,26411.27998608,38.1805664
2879,53440.8,39.2,2850.82,47351,53314.2,76.96
2880,53440.8,39.2,2850.82,47351,53314.2,76.96
2898,87179.2,43.6,4222.88,42001.8,48388.4,68.98
2900,121524.76781415,18.60620701,8980.007142106,33509.67680778,36887.00586487,39.401607043
2902,243405.2,37.2,17991.22,67066.8,73818,78.82
2903,243405.2,37.2,17991.22,67066.8,73818,78.82
2904,243405.2,37.2,17991.22,67066.8,73818,78.82
2905,243405.2,37.2,17991.22,67066.8,73818,78.82
2906,243405.2,37.2,17991.22,67066.8,73818,78.82
2911,243405.2,37.2,17991.22,67066.8,73818,78.82
2912,243405.2,37.2,17991.22,67066.8,73818,78.82
2913,243405.2,37.2,17991.22,67066.8,73818,78.82
2914,243405.2,37.2,17991.22,67066.8,73818,78.82
3000,400128.6,33,28295.86,54835.2,70589.8,79.36
3002,400128.6,33,28295.86,54835.2,70589.8,79.36
3003,400128.6,33,28295.86,54835.2,70589.8,79.36
3004,400128.6,33,28295.86,54835.2,70589.8,79.36
3005,400128.6,33,28295.86,54835.2,70589.8,79.36
3006,400128.6,33,28295.86,54835.2,70589.8,79.36
3008,400128.6,33,28295.86,54835.2,70589.8,79.36
3010,400128.6,33,28295.86,54835.2,70589.8,79.36
3011,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3012,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3013,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3015,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3016,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3018,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3019,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3020,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3021,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3022,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3023,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3024,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3025,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3026,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3027,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3028,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3029,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3030,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3031,400128.6,33,28295.86,54835.2,70589.8,79.36
3032,200789.3078192,17.26189981,13205.01883514,26703.65977804,32826.70551551,40.453929807
3033,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3034,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3036,97639.6537625,18.5952745,5684.194056875,25419.95711875,29027.61479975,39.842765775
3037,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3038,403719.00259236,36.79766688,23591.564199996,51271.14920304,58275.90507336,83.214723852
3039,400128.6,33,28295.86,54835.2,70589.8,79.36
3040,193921.7206059,16.62291363,13643.887542005,27300.36966213,34927.915019,39.687023636
3041,116327.7393714,18.17557698,7276.74785723,25819.49850798,30292.105874,39.775747256
3042,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3043,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3044,136096.7631819,17.77999683,8898.937285205,26196.78778533,31473.195179,39.753142676
3045,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3046,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3047,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3048,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3049,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3050,400128.6,33,28295.86,54835.2,70589.8,79.36
3051,400128.6,33,28295.86,54835.2,70589.8,79.36
3052,400128.6,33,28295.86,54835.2,70589.8,79.36
3053,400128.6,33,28295.86,54835.2,70589.8,79.36
3054,400128.6,33,28295.86,54835.2,70589.8,79.36
3055,400128.6,33,28295.86,54835.2,70589.8,79.36
3056,400128.6,33,28295.86,54835.2,70589.8,79.36
3057,400128.6,33,28295.86,54835.2,70589.8,79.36
3058,118688.97984904,11.3005193466667,8223.324315108,17996.8226908133,22646.1572684,26.4697782
3059,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3060,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3061,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3062,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3063,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3064,95231.35865216,18.60112724,5543.870467807,25416.22149219,29028.47475985,39.799690009
3065,400128.6,33,28295.86,54835.2,70589.8,79.36
3066,400128.6,33,28295.86,54835.2,70589.8,79.36
3067,400128.6,33,28295.86,54835.2,70589.8,79.36
3068,400128.6,33,28295.86,54835.2,70589.8,79.36
3070,400128.6,33,28295.86,54835.2,70589.8,79.36
3071,400128.6,33,28295.86,54835.2,70589.8,79.36
3072,271181.8,38,16459.5,51909.2,60586.8,79.38
3073,271181.8,38,16459.5,51909.2,60586.8,79.38
3074,271181.8,38,16459.5,51909.2,60586.8,79.38
3075,271181.8,38,16459.5,51909.2,60586.8,79.38
3076,271181.8,38,16459.5,51909.2,60586.8,79.38
3078,400128.6,33,28295.86,54835.2,70589.8,79.36
3079,271181.8,38,16459.5,51909.2,60586.8,79.38
3081,271181.8,38,16459.5,51909.2,60586.8,79.38
3082,271181.8,38,16459.5,51909.2,60586.8,79.38
3083,271181.8,38,16459.5,51909.2,60586.8,79.38
3084,271181.8,38,16459.5,51909.2,60586.8,79.38
3085,271181.8,38,16459.5,51909.2,60586.8,79.38
3086,271181.8,38,16459.5,51909.2,60586.8,79.38
3087,271181.8,38,16459.5,51909.2,60586.8,79.38
3088,271181.8,38,16459.5,51909.2,60586.8,79.38
3089,271181.8,38,16459.5,51909.2,60586.8,79.38
3090,271181.8,38,16459.5,51909.2,60586.8,79.38
3091,271181.8,38,16459.5,51909.2,60586.8,79.38
3093,271181.8,38,16459.5,51909.2,60586.8,79.38
3094,271181.8,38,16459.5,51909.2,60586.8,79.38
3095,271181.8,38,16459.5,51909.2,60586.8,79.38
3096,271181.8,38,16459.5,51909.2,60586.8,79.38
3097,271181.8,38,16459.5,51909.2,60586.8,79.38
3099,271181.8,38,16459.5,51909.2,60586.8,79.38
3101,96082.07532009,19.59793013,7121.264839072,26275.56304756,37031.7395374,33.58407297
3102,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3103,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3104,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3105,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3106,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3107,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3108,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3109,96056.18484525,19.60051785,7117.840068553,26274.3453277,37025.8064907,33.585271713
3111,137291.01704775,20.09044635,8319.428909083,25844.1881047,30314.7658977,38.572743843
3113,137222.50800412,19.71670346,8303.446662146,25877.19602632,30222.0554283,39.025420428
3114,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3115,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3116,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3121,400128.6,33,28295.86,54835.2,70589.8,79.36
3122,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3123,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3124,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3125,115638.55203372,19.39871419,7852.503859038,25874.7901994,35259.22433841,34.690731697
3126,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3127,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3128,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3129,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3130,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3131,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3132,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3133,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3134,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3135,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3136,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3137,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3138,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3139,138103.97624934,20.09978208,8343.240745738,25835.5620586,30183.51266082,38.670133476
3140,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3141,400128.6,33,28295.86,54835.2,70589.8,79.36
3142,199928.32523844,16.50405108,14138.741418752,27416.10658896,35297.1712184,39.67202852
3143,400128.6,33,28295.86,54835.2,70589.8,79.36
3144,114898.7422812,20.0178408,8856.2668355,28425.6568248,38550.4662248,35.54653706
3145,112898.60705385,20.09967175,8731.619023785,28447.7725064,38625.4538016,35.448772345
3146,102179.74411104,19.7824912,7706.421706464,27068.41773056,37614.53595264,34.262517088
3147,143065.95168096,19.11741592,8880.976364784,25315.7738192,32780.50070088,36.242986696
3148,406531.6,37,22276.7,48177.6,54680,79.3
3149,406531.6,37,22276.7,48177.6,54680,79.3
3150,406530.90889628,36.9999371,22276.66212961,48177.51809808,54679.907044,79.29986519
3151,192025.2,39.2,14233.14,52549.6,74065.8,67.16
3152,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3153,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3154,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3155,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3156,139756.02090899,20.05922288,8414.105019493,25791.2764821,30111.42121777,38.694975986
3158,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3159,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3160,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3161,225819.4,40.2,17465.36,56898.4,77253,70.9
3162,225819.4,40.2,17465.36,56898.4,77253,70.9
3163,225819.4,40.2,17465.36,56898.4,77253,70.9
3165,225819.4,40.2,17465.36,56898.4,77253,70.9
3166,174752.55923228,19.00490432,10379.204265316,25464.79049808,30901.6266298,38.32462616
3167,406531.6,37,22276.7,48177.6,54680,79.3
3168,406531.6,37,22276.7,48177.6,54680,79.3
3169,203201.06888996,18.50114624,11136.626578012,24091.92379056,27348.0856486,39.64699112
3170,406531.6,37,22276.7,48177.6,54680,79.3
3171,406531.6,37,22276.7,48177.6,54680,79.3
3172,406495.25607496,36.9966922,22274.70846302,48173.29292256,54675.111608,79.29291058
3173,406531.6,37,22276.7,48177.6,54680,79.3
3174,406531.6,37,22276.7,48177.6,54680,79.3
3175,203154.90595847,18.50196368,11135.397521209,24094.15151892,27353.85192145,39.64484534
3177,406531.6,37,22276.7,48177.6,54680,79.3
3178,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3179,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3180,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3181,400128.6,33,28295.86,54835.2,70589.8,79.36
3182,400128.6,33,28295.86,54835.2,70589.8,79.36
3183,180630.22738906,17.30274204,12940.416435525,27647.63019124,36037.79316124,38.736778103
3184,400128.6,33,28295.86,54835.2,70589.8,79.36
3185,123437.61834614,19.66513476,9386.819997475,28324.58694956,38224.05637956,35.960966657
3186,225819.4,40.2,17465.36,56898.4,77253,70.9
3187,225819.4,40.2,17465.36,56898.4,77253,70.9
3188,225819.4,40.2,17465.36,56898.4,77253,70.9
3189,225819.4,40.2,17465.36,56898.4,77253,70.9
3190,225819.4,40.2,17465.36,56898.4,77253,70.9
3191,225819.4,40.2,17465.36,56898.4,77253,70.9
3192,225819.4,40.2,17465.36,56898.4,77253,70.9
3193,225819.4,40.2,17465.36,56898.4,77253,70.9
3194,225819.4,40.2,17465.36,56898.4,77253,70.9
3195,225819.4,40.2,17465.36,56898.4,77253,70.9
3196,225819.4,40.2,17465.36,56898.4,77253,70.9
3197,112856.54860476,20.10055288,8726.56210636,28443.76505138,38613.04483588,35.45200419
3198,148911,41,8612.96,49034.2,57783.8,73.8
3199,148911,41,8612.96,49034.2,57783.8,73.8
3200,148911,41,8612.96,49034.2,57783.8,73.8
3201,148911,41,8612.96,49034.2,57783.8,73.8
3202,225819.4,40.2,17465.36,56898.4,77253,70.9
3204,225819.4,40.2,17465.36,56898.4,77253,70.9
3205,400128.6,33,28295.86,54835.2,70589.8,79.36
3206,400128.6,33,28295.86,54835.2,70589.8,79.36
3207,400128.6,33,28295.86,54835.2,70589.8,79.36
3211,152162.3106752,18.9462156,8872.78615172,25141.119189,29014.1313966,40.0688917
3212,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3214,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3215,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3216,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3217,148922.2,39.6,8605.42,48731.4,57635.4,75.32
